customer_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
CUST_4766,131.42,119.95,119.71,122.04,128.75,117.5,123.79,119.02,130.31,131.32,115.68,123.93
CUST_4767,79.36,99.12,90.95,95.18,76.96,73.72,97.07,91.14,74.76,92.02,82.53,86.94
CUST_4768,47.74,60.78,41.96,45.6,40.68,36.6,57.58,51.82,52.58,51.06,48.67,46.41
CUST_4769,42.76,46.66,32.74,51.5,56.88,47.8,52.24,32.38,33.08,50.18,41.26,50.26
CUST_4770,62.03,56.76,56.12,76.04,74.98,75.25,64.49,69.6,50.38,77.07,48.72,60.48
CUST_4771,45.59,55.19,42.86,30.13,39.46,51.17,35.07,33.14,33.3,39.91,34.37,39.58
CUST_4772,94.66,112.29,106.9,96.91,116.86,100.81,96.96,92.0,107.54,111.96,99.45,98.59
CUST_4773,109.53,114.78,128.51,129.35,123.66,119.41,112.86,128.5,131.27,121.71,105.9,126.09
CUST_4774,99.13,99.53,80.9,81.33,88.52,83.3,105.19,95.12,92.98,106.58,91.55,78.76
CUST_4775,83.15,103.74,83.43,99.65,96.06,81.54,95.95,90.57,89.21,108.62,87.59,99.7
CUST_4776,104.07,74.54,100.28,80.88,85.65,102.29,78.94,82.98,90.78,80.81,77.85,89.45
CUST_4777,72.19,92.33,94.35,89.54,74.63,77.29,87.8,81.2,82.18,80.47,91.63,93.41
CUST_4778,41.35,42.32,49.0,40.97,25.13,33.72,43.73,51.24,36.49,47.54,28.68,37.14
CUST_4779,100.06,97.62,116.33,90.39,91.71,105.39,99.02,114.11,110.8,113.72,99.36,110.5
CUST_4780,62.6,72.67,85.64,68.26,76.14,70.05,91.48,68.31,71.34,75.45,71.44,78.35
CUST_4781,77.78,68.73,72.03,69.34,87.15,70.31,76.64,77.74,73.21,78.65,61.89,89.21
CUST_4782,104.94,102.11,90.49,81.66,92.58,107.2,82.16,94.46,101.29,83.05,109.5,90.35
CUST_4783,61.25,76.35,61.37,73.15,59.45,50.83,50.26,53.45,70.09,67.82,76.34,69.87
CUST_4784,39.57,46.38,38.97,54.66,49.47,29.47,50.45,53.84,36.45,52.52,56.34,49.82
CUST_4785,105.6,100.59,94.34,99.87,96.64,109.71,102.43,107.41,103.54,107.84,119.27,97.16
CUST_4786,113.66,93.06,110.37,104.27,98.49,100.68,96.66,102.82,108.0,101.2,114.44,106.05
CUST_4787,111.69,96.54,116.1,89.8,117.64,111.52,111.37,98.43,91.34,105.22,91.04,100.48
CUST_4788,89.51,92.44,82.92,98.74,86.35,89.71,95.39,95.69,86.54,75.57,86.31,93.1
CUST_4789,87.24,110.88,113.37,98.0,99.71,114.02,84.77,89.66,91.97,110.26,103.06,101.94
CUST_4790,49.41,66.27,38.79,65.0,66.42,54.42,43.09,61.43,57.84,40.96,48.35,58.26
CUST_4791,40.24,64.73,48.12,62.27,47.7,54.18,39.1,54.33,48.4,63.03,53.0,66.95
CUST_4792,74.37,71.24,77.06,72.85,72.74,87.88,76.84,67.83,64.06,65.6,62.64,72.32
CUST_4793,79.69,80.36,81.91,80.66,87.2,89.2,86.53,93.82,89.06,86.65,84.93,81.12
CUST_4794,92.02,104.72,105.06,99.22,108.23,98.33,103.55,106.09,89.46,107.93,83.87,103.55
CUST_4795,35.53,47.68,59.46,51.3,45.19,50.31,42.5,41.94,39.21,51.46,48.29,49.43
CUST_4796,51.65,56.85,50.93,72.26,64.52,70.73,61.44,63.55,58.11,61.89,52.06,44.95
CUST_4797,85.53,89.84,85.19,78.74,83.12,77.35,88.24,77.58,82.31,86.38,78.75,77.02
CUST_4798,91.3,86.35,77.33,84.41,78.14,93.11,81.56,88.21,79.82,104.6,95.58,97.54
CUST_4799,54.34,46.49,47.41,65.38,64.96,54.39,53.12,37.5,58.76,53.05,66.0,46.02
CUST_4800,53.82,27.4,45.05,39.03,53.81,47.6,33.78,48.34,28.89,30.32,54.59,49.82
CUST_4801,75.21,87.14,82.72,102.68,78.76,89.23,78.62,91.6,102.19,92.98,80.96,92.74
CUST_4802,65.43,59.99,74.47,51.9,69.17,51.22,53.74,58.8,55.74,53.43,71.91,55.13
CUST_4803,48.26,56.05,63.57,53.11,51.03,64.13,55.84,49.56,48.51,76.53,52.87,55.85
CUST_4804,99.95,102.16,108.69,109.79,97.95,102.74,110.27,111.24,102.85,103.19,83.64,96.33
CUST_4805,35.0,52.41,31.2,48.88,34.6,52.66,35.14,46.33,47.87,28.62,49.42,33.26
CUST_4806,123.53,133.22,126.24,131.5,132.87,127.84,121.81,118.07,113.93,112.65,129.07,119.36
CUST_4807,90.96,71.35,83.16,71.08,67.06,70.59,65.17,84.7,73.75,91.28,64.26,79.4
CUST_4808,93.91,79.08,89.01,89.7,75.34,85.37,98.3,97.45,76.13,86.37,90.48,80.86
CUST_4809,48.39,56.45,44.04,69.75,65.73,63.74,51.57,60.81,65.67,67.84,44.79,53.7
CUST_4810,45.99,44.77,50.57,40.15,39.88,47.15,59.75,53.13,40.64,38.93,44.35,51.74
CUST_4811,104.95,111.26,114.86,116.38,120.9,128.11,103.02,110.76,113.03,105.87,106.42,122.68
CUST_4812,102.02,89.13,80.55,76.16,94.81,98.37,103.63,101.57,90.66,101.1,93.09,97.73
CUST_4813,115.37,100.68,119.43,127.1,128.25,101.03,106.25,121.88,115.22,108.32,107.52,121.18
CUST_4814,109.82,125.19,124.5,123.63,119.89,131.43,108.68,129.79,131.94,129.68,129.62,123.76
CUST_4815,120.98,113.01,102.87,117.08,121.79,116.69,130.78,131.99,118.82,121.73,118.72,117.07
CUST_4816,78.11,95.72,80.6,90.24,90.8,94.67,94.76,81.6,80.02,82.32,95.62,82.72
CUST_4817,100.13,107.41,99.74,87.64,80.11,86.42,90.8,83.19,105.21,92.11,85.14,102.21
CUST_4818,98.63,85.67,81.38,71.4,70.19,98.71,91.83,84.78,88.54,94.82,78.48,94.55
CUST_4819,85.82,91.0,67.27,95.06,74.45,82.97,90.18,95.11,76.58,77.01,89.67,90.8
CUST_4820,49.02,54.08,54.63,72.65,61.38,53.16,48.83,50.85,61.99,64.38,49.83,56.31
CUST_4821,69.49,68.76,54.41,51.66,75.98,69.71,52.46,56.06,61.14,54.75,52.64,54.77
CUST_4822,111.42,104.16,104.78,104.75,104.97,125.43,105.69,111.12,124.38,121.42,117.4,109.47
CUST_4823,75.05,67.01,62.54,80.63,90.24,84.0,73.63,62.65,71.29,81.85,86.99,79.36
CUST_4824,43.52,53.81,53.9,60.14,38.22,63.36,53.61,48.8,51.54,38.9,54.14,59.06
CUST_4825,57.05,63.34,67.61,54.31,43.21,52.92,60.7,44.64,59.02,55.79,58.25,49.33
CUST_4826,28.6,29.52,43.29,34.56,46.63,42.02,30.45,38.12,40.96,24.52,22.86,51.79
CUST_4827,52.98,54.81,55.29,52.44,43.85,67.27,44.22,42.07,46.15,48.25,54.66,52.97
CUST_4828,64.95,68.22,75.45,68.06,80.17,56.23,80.27,85.7,77.09,64.17,67.24,82.03
CUST_4829,79.48,94.09,95.78,87.35,77.45,80.76,76.44,84.05,75.49,90.41,74.37,77.3
CUST_4830,106.06,97.86,100.03,101.59,109.11,90.04,100.64,101.68,94.85,110.32,96.12,106.04
CUST_4831,113.98,121.11,124.5,123.83,108.57,100.54,98.02,119.42,111.38,113.64,123.88,123.43
CUST_4832,91.31,91.93,80.78,71.98,90.56,73.27,99.4,97.42,89.33,92.77,97.83,97.33
CUST_4833,103.33,102.98,116.76,113.71,104.09,108.44,129.92,108.94,109.34,112.11,119.32,114.67
CUST_4834,73.16,81.29,85.99,64.76,85.48,68.05,70.56,67.38,85.67,91.94,89.35,87.17
CUST_4835,126.76,119.05,112.15,108.27,114.23,109.53,117.08,104.67,125.73,120.36,100.9,101.72
CUST_4836,56.63,51.67,40.74,30.63,39.14,56.55,36.17,48.83,55.41,53.29,44.34,50.38
CUST_4837,50.12,67.11,60.12,68.76,60.09,43.16,52.73,44.43,56.82,55.71,69.78,55.39
CUST_4838,106.09,99.69,104.31,119.99,111.91,97.74,110.97,95.87,109.02,94.11,110.97,115.01
CUST_4839,78.27,93.85,88.82,88.38,84.82,94.86,74.93,69.75,84.4,67.12,75.93,95.84
CUST_4840,73.47,60.39,79.6,74.47,68.04,74.44,74.94,62.62,61.27,58.87,65.89,72.39
CUST_4841,60.88,62.87,64.07,53.03,70.24,69.28,53.91,69.3,58.26,54.23,66.76,56.88
CUST_4842,77.04,77.34,63.07,87.98,72.79,83.95,91.42,79.87,80.41,63.95,84.36,70.95
CUST_4843,68.01,67.5,59.48,46.26,65.36,63.6,45.92,63.36,60.63,45.54,60.88,42.92
CUST_4844,96.34,92.9,95.5,94.19,110.45,98.97,94.77,100.73,104.24,118.25,103.95,117.17
CUST_4845,56.03,49.09,58.33,35.98,64.01,61.49,64.22,53.91,55.41,54.75,53.82,37.35
CUST_4846,82.48,84.74,75.95,67.85,83.17,63.22,63.02,89.44,62.54,71.68,72.86,80.23
CUST_4847,104.96,94.72,110.31,105.87,109.54,87.5,109.39,104.35,102.76,89.76,87.27,92.44
CUST_4848,107.91,122.24,106.4,97.24,94.42,101.28,119.07,110.17,99.36,108.1,117.77,105.38
CUST_4849,115.87,104.54,114.21,106.96,111.77,105.83,119.36,113.93,131.18,103.37,126.07,103.58
CUST_4850,110.95,121.95,131.39,120.79,125.77,122.2,122.78,122.26,120.38,132.22,129.23,125.1
CUST_4851,75.87,88.63,100.13,94.6,101.09,98.5,100.76,87.35,98.37,84.48,94.69,82.47
CUST_4852,86.73,87.69,93.47,84.63,68.4,66.98,74.15,76.7,84.62,81.67,75.89,85.79
CUST_4853,82.95,105.11,107.12,99.63,82.32,90.96,83.47,106.13,96.39,94.6,94.03,81.56
CUST_4854,111.58,106.6,111.59,106.52,107.24,117.16,115.28,136.28,128.93,125.29,119.96,116.66
CUST_4855,114.01,103.04,122.0,98.37,110.09,107.11,102.34,103.76,104.78,111.94,125.02,121.43
CUST_4856,63.46,62.34,79.55,87.03,70.88,87.84,63.05,63.91,67.87,73.45,62.18,88.15
CUST_4857,30.48,35.88,35.95,47.4,45.11,45.02,34.55,47.11,35.55,39.84,28.69,44.73
CUST_4858,37.57,30.56,49.0,32.95,36.22,35.38,44.76,31.9,36.11,51.87,33.05,51.6
CUST_4859,41.96,48.06,52.01,40.46,54.18,40.85,49.97,42.5,46.22,50.5,57.76,59.75
CUST_4860,107.05,100.96,100.86,103.0,104.74,103.95,124.16,112.11,122.3,110.93,99.0,97.56
CUST_4861,115.64,120.02,119.34,112.29,116.24,112.65,126.03,131.24,137.48,138.1,120.22,125.14
CUST_4862,60.97,82.25,78.82,67.45,70.91,82.55,73.69,80.09,72.04,87.99,75.66,85.18
CUST_4863,92.37,101.39,109.78,93.36,120.45,121.36,112.39,95.21,94.84,103.57,99.32,114.76
CUST_4864,89.29,87.75,90.3,95.58,94.29,99.65,91.81,99.98,112.39,110.08,99.21,95.46
CUST_4865,60.34,56.66,53.31,38.0,65.76,52.53,50.18,45.42,52.04,46.96,66.58,67.18
CUST_4866,107.87,116.76,120.53,122.01,105.97,128.6,106.37,121.4,107.8,102.58,120.4,117.74
CUST_4867,130.86,129.16,114.21,121.37,111.15,131.36,132.51,112.59,114.83,115.73,106.99,134.74
CUST_4868,101.34,94.38,86.77,73.15,90.99,74.52,89.22,80.24,73.74,74.7,82.62,99.24
CUST_4869,54.8,73.64,66.87,49.36,54.98,45.7,49.94,71.65,50.0,65.99,47.83,68.07
CUST_4870,83.34,83.53,81.99,83.42,90.55,88.63,96.78,77.29,82.96,90.32,87.36,89.56
CUST_4871,120.94,113.68,136.36,109.65,127.69,118.52,128.88,118.25,125.87,124.02,123.67,116.64
CUST_4872,46.72,38.52,28.49,35.28,21.83,41.65,30.59,41.15,33.07,34.93,40.82,37.3
CUST_4873,92.49,89.1,114.48,105.34,95.23,95.05,114.52,109.35,95.77,90.29,108.93,91.95
CUST_4874,56.49,48.7,42.52,47.84,55.04,35.61,46.25,51.35,32.09,59.09,60.25,31.41
CUST_4875,96.42,76.53,100.14,90.22,80.35,91.49,92.5,80.15,96.66,84.15,82.45,99.79
CUST_4876,76.11,97.04,70.69,87.0,89.66,84.81,80.75,90.82,92.94,96.95,79.76,69.77
CUST_4877,120.74,107.12,128.96,116.42,125.11,111.79,117.41,130.32,109.55,118.11,117.07,132.02
CUST_4878,59.22,34.64,41.18,55.45,48.84,39.91,53.06,55.08,37.89,50.55,41.86,54.45
CUST_4879,45.74,72.58,44.65,69.54,46.07,66.49,65.49,67.03,71.64,49.73,51.72,59.86
CUST_4880,79.7,79.65,70.58,89.92,77.14,67.27,72.24,71.67,92.49,75.63,66.52,84.39
CUST_4881,101.33,115.67,107.7,104.41,106.19,119.19,95.57,96.65,97.91,108.9,95.99,109.44
CUST_4882,120.02,106.4,97.84,111.11,120.75,118.84,119.67,112.16,92.33,112.17,92.34,94.47
CUST_4883,65.87,74.21,76.26,62.37,59.03,58.6,52.1,75.23,64.48,69.05,67.14,72.4
CUST_4884,105.44,109.89,114.48,125.2,110.2,100.35,111.84,126.62,111.56,99.63,120.48,112.8
CUST_4885,101.23,86.98,82.6,99.48,88.21,98.81,103.97,88.23,95.77,86.08,75.86,78.36
CUST_4886,123.79,113.42,114.97,107.23,118.58,130.63,108.26,128.57,124.45,132.25,109.47,126.08
CUST_4887,127.26,111.91,126.69,136.79,132.77,122.89,132.44,122.28,122.67,123.84,120.58,126.32
CUST_4888,94.44,102.28,93.54,101.34,102.43,96.06,94.1,119.95,112.05,105.33,98.03,112.66
CUST_4889,59.55,47.25,62.94,58.99,68.83,47.85,61.5,67.17,52.78,67.66,64.51,59.15
CUST_4890,46.93,63.05,43.02,56.39,59.42,42.47,36.44,34.02,54.21,46.5,35.08,60.22
CUST_4891,73.36,96.72,75.12,76.72,75.91,87.4,83.43,85.78,78.14,93.56,75.98,79.9
CUST_4892,68.17,74.17,68.21,90.78,87.91,75.96,82.95,74.26,65.59,81.25,93.18,93.18
CUST_4893,50.31,66.12,59.72,63.59,71.55,45.24,45.85,71.09,69.22,65.22,53.52,48.25
CUST_4894,123.26,101.49,112.89,124.93,117.8,117.4,104.77,116.26,118.32,124.84,109.2,112.91
CUST_4895,44.44,73.03,62.38,45.38,61.64,72.61,61.09,45.53,52.8,72.43,64.62,56.82
CUST_4896,75.81,84.79,72.65,86.31,97.6,81.49,92.68,78.68,85.14,90.02,85.27,73.54
CUST_4897,106.43,116.68,113.91,87.93,95.22,104.59,114.86,97.8,100.98,96.42,94.27,87.29
CUST_4898,118.34,117.23,124.33,106.25,115.3,118.08,115.64,117.7,130.91,117.61,115.89,106.52
CUST_4899,67.52,75.67,51.23,74.27,65.71,78.52,69.29,57.67,78.02,54.11,75.4,64.38
CUST_4900,86.27,104.94,99.14,103.83,82.95,79.45,89.68,106.93,100.03,106.38,85.45,82.52
CUST_4901,100.07,126.96,124.77,108.55,111.63,103.1,115.39,104.61,101.15,128.41,123.39,100.96
CUST_4902,131.34,122.42,124.61,117.6,118.19,127.3,109.52,114.75,116.86,131.54,129.02,128.2
CUST_4903,35.73,58.76,50.1,33.11,48.63,40.01,48.84,42.79,36.36,42.43,31.34,45.58
CUST_4904,72.39,69.06,82.97,77.14,73.08,76.42,65.7,65.7,65.65,80.23,88.75,60.64
CUST_4905,71.15,48.62,56.14,61.52,59.93,56.49,63.79,69.01,47.77,46.39,45.32,53.17
CUST_4906,90.7,88.29,71.09,90.4,93.08,78.29,84.43,81.81,88.21,72.16,81.62,75.88
CUST_4907,85.3,97.75,107.23,88.78,96.69,98.98,106.06,102.4,92.94,89.59,93.61,108.07
CUST_4908,80.7,57.97,61.67,62.27,60.34,84.28,70.74,69.41,70.78,77.61,77.42,68.43
CUST_4909,99.2,105.08,105.26,107.01,111.8,114.87,115.68,114.71,102.03,103.17,101.61,121.93
CUST_4910,96.16,95.76,115.89,110.88,116.16,101.28,104.05,93.02,107.43,106.1,116.03,100.78
CUST_4911,90.36,84.65,75.9,73.79,88.81,66.74,89.07,66.77,84.41,92.01,76.1,73.69
CUST_4912,114.86,105.01,107.01,104.25,109.27,117.07,112.02,93.42,93.8,91.01,100.51,106.9
CUST_4913,53.74,49.33,52.9,60.06,65.56,59.82,62.06,69.39,67.16,69.89,46.79,61.05
CUST_4914,118.83,114.61,120.32,117.83,125.28,111.71,120.49,112.29,109.7,127.68,121.65,124.36
CUST_4915,71.58,82.77,85.36,85.96,81.11,88.8,78.86,78.6,87.67,89.83,74.73,81.03
CUST_4916,57.91,58.73,45.47,62.74,39.63,42.33,44.06,37.5,60.56,54.77,54.65,44.92
CUST_4917,90.26,82.06,82.97,88.96,83.73,68.52,77.73,87.62,71.01,81.87,85.9,77.46
CUST_4918,105.13,106.78,96.07,85.5,101.32,90.22,102.16,84.43,87.02,97.5,106.37,88.11
CUST_4919,113.3,90.33,106.98,111.22,94.16,93.18,116.27,92.6,97.2,100.41,94.67,110.8
CUST_4920,96.42,90.84,91.88,101.87,94.28,105.06,90.58,114.94,98.81,97.46,100.15,95.4
CUST_4921,102.96,94.79,83.43,89.98,89.14,103.61,83.79,91.81,80.83,91.74,104.13,96.84
CUST_4922,128.18,104.72,109.42,119.62,124.43,115.36,130.9,106.46,120.68,105.97,122.26,118.01
CUST_4923,48.28,42.37,47.17,51.02,51.07,42.8,55.55,44.92,40.0,63.35,50.34,54.94
CUST_4924,88.77,104.51,96.76,82.85,85.45,86.7,98.39,102.47,93.13,95.31,84.38,86.42
CUST_4925,115.33,108.99,115.94,109.05,119.88,116.58,105.62,119.32,106.11,111.75,102.5,125.1
CUST_4926,32.17,47.78,49.32,23.77,46.0,22.54,41.19,36.75,40.14,25.83,21.71,32.9
CUST_4927,114.75,105.51,105.27,99.34,103.81,112.97,117.06,111.17,101.04,89.13,113.5,106.9
CUST_4928,86.64,77.17,102.52,74.42,85.97,78.77,97.25,75.83,100.24,74.95,84.6,98.64
CUST_4929,114.03,103.04,95.55,106.05,104.25,108.77,111.5,102.12,96.99,107.41,110.57,93.66
CUST_4930,48.52,40.58,43.43,54.54,39.93,48.63,58.12,44.42,52.28,37.79,59.26,40.17
CUST_4931,77.95,79.27,78.01,86.41,76.37,67.45,76.66,80.22,85.46,87.72,75.35,80.19
CUST_4932,94.87,108.98,111.44,103.66,108.53,110.2,109.69,118.8,94.35,95.37,105.08,118.75
CUST_4933,119.5,99.84,101.98,103.8,111.37,106.5,110.48,110.36,116.24,120.24,106.71,104.57
CUST_4934,115.83,122.73,123.16,106.48,131.34,125.68,103.24,102.75,122.29,117.08,116.3,128.68
CUST_4935,61.11,84.65,70.82,80.46,61.76,87.49,77.16,64.52,78.49,72.96,60.13,78.29
CUST_4936,44.33,27.41,52.89,38.14,52.1,52.2,27.89,34.91,28.9,26.62,44.89,30.0
CUST_4937,70.97,46.85,49.64,52.03,45.48,47.56,64.89,73.13,60.37,53.27,47.18,60.47
CUST_4938,104.04,76.8,101.03,79.38,104.13,94.91,101.72,101.04,86.33,88.94,95.77,86.61
CUST_4939,37.12,47.65,47.91,61.44,61.71,50.43,58.57,41.82,57.81,52.28,36.15,61.8
CUST_4940,62.62,54.7,72.29,70.91,71.97,75.28,77.65,61.82,71.02,71.42,58.68,76.33
CUST_4941,55.7,58.61,41.68,51.25,50.24,49.04,46.48,40.61,53.76,44.01,32.63,49.07
CUST_4942,60.3,77.28,72.36,64.11,82.32,80.67,58.16,71.99,80.05,60.01,74.77,81.08
CUST_4943,61.78,61.08,65.81,47.22,70.46,53.87,47.11,46.34,50.27,53.35,58.04,51.44
CUST_4944,109.64,99.73,102.22,106.03,125.9,116.24,120.56,116.22,115.32,107.62,115.09,126.46
CUST_4945,91.93,113.06,94.7,93.27,89.53,87.93,99.23,99.83,88.82,89.9,103.63,96.31
CUST_4946,83.62,78.63,76.55,85.72,73.14,95.9,79.7,94.98,78.84,100.66,81.27,95.99
CUST_4947,102.56,120.34,124.53,110.41,114.51,110.4,96.9,113.71,115.36,100.85,111.13,119.24
CUST_4948,49.87,43.08,56.34,50.02,56.51,54.54,64.58,66.29,63.49,44.35,63.7,42.6
CUST_4949,121.1,105.35,115.55,95.4,115.02,112.57,113.4,106.55,118.6,117.76,124.24,109.56
CUST_4950,105.12,105.03,90.57,108.81,104.71,91.26,109.03,108.76,108.72,110.86,108.07,84.9
CUST_4951,61.28,56.39,53.12,56.04,45.87,53.0,36.64,63.83,40.14,40.95,44.83,44.53
CUST_4952,79.98,73.11,81.31,65.29,89.98,65.9,69.05,71.65,68.92,81.46,67.69,82.23
CUST_4953,104.47,108.53,98.95,120.22,109.75,99.57,106.56,110.73,100.93,101.53,102.75,108.24
CUST_4954,110.01,127.94,128.8,110.98,111.75,103.17,101.79,113.07,128.61,113.41,104.12,112.81
CUST_4955,85.99,82.83,100.72,84.24,86.21,81.68,83.76,101.8,83.44,88.64,87.36,72.68
CUST_4956,45.55,59.08,55.12,62.59,50.74,56.86,55.92,43.53,42.92,45.64,59.48,58.99
CUST_4957,58.34,63.12,48.91,49.55,46.54,57.69,73.46,46.37,50.14,48.93,66.33,50.89
CUST_4958,44.33,59.42,48.23,55.94,67.02,59.02,45.26,45.06,53.12,44.32,67.52,61.02
CUST_4959,50.99,65.36,73.71,79.33,52.31,69.47,80.05,68.51,77.22,58.93,78.56,52.3
CUST_4960,83.87,80.99,100.82,99.04,108.03,107.16,100.28,91.09,96.0,97.46,84.87,106.51
CUST_4961,22.75,26.54,33.59,36.87,49.8,35.5,35.97,36.44,37.11,46.84,40.73,35.45
CUST_4962,116.82,118.98,117.25,135.3,109.14,109.18,125.83,137.98,130.67,116.86,134.75,136.44
CUST_4963,74.22,76.84,63.81,70.19,56.99,51.53,56.79,62.97,61.48,63.61,59.7,63.38
CUST_4964,61.98,45.98,58.16,47.19,53.15,47.1,46.46,60.77,51.85,47.43,56.73,46.83
CUST_4965,90.52,98.9,93.37,80.52,95.21,95.84,73.57,81.73,97.83,100.02,97.88,80.23
CUST_4966,63.96,50.08,47.35,52.61,64.93,49.28,62.92,60.32,55.08,41.34,45.37,59.55
CUST_4967,100.97,91.97,106.82,90.54,106.56,107.75,92.46,117.11,113.44,112.08,117.27,106.11
CUST_4968,70.24,87.03,92.48,90.04,73.87,83.05,79.46,75.06,69.61,70.81,87.15,93.28
CUST_4969,116.57,114.86,107.18,130.54,128.61,121.62,112.47,130.65,129.59,127.13,116.5,121.6
CUST_4970,108.98,118.54,130.6,131.79,115.69,108.81,116.37,123.1,134.41,116.98,110.57,113.53
CUST_4971,72.33,79.54,69.95,74.86,61.66,70.88,77.71,59.84,63.88,81.35,78.17,72.97
CUST_4972,97.69,106.07,109.15,97.08,99.17,123.28,120.06,100.63,108.19,112.97,118.39,98.52
CUST_4973,62.2,53.24,48.12,58.68,54.77,52.04,51.88,60.29,51.81,49.2,67.32,61.64
CUST_4974,78.06,87.28,83.89,65.1,70.72,79.12,87.98,79.94,66.17,70.59,70.58,61.44
CUST_4975,127.93,104.43,115.13,109.72,125.44,125.9,120.17,109.99,131.1,119.28,132.33,114.07
CUST_4976,46.79,57.23,44.21,39.45,61.44,41.41,38.56,44.6,44.35,56.59,60.03,35.89
CUST_4977,62.63,62.17,62.05,65.02,50.85,44.1,67.65,51.91,58.2,52.3,61.68,59.13
CUST_4978,122.72,108.51,108.23,104.63,99.14,119.0,116.3,99.01,113.63,99.09,111.13,111.06
CUST_4979,23.64,23.13,34.59,45.55,33.59,30.08,20.81,28.97,44.37,46.71,49.06,21.84
CUST_4980,88.75,85.86,96.05,94.99,81.34,87.34,96.43,94.94,94.86,85.76,85.77,75.05
CUST_4981,53.74,63.58,60.8,52.92,58.6,69.6,75.15,72.83,56.45,57.58,59.21,52.49
CUST_4982,56.15,56.87,70.65,55.37,53.87,72.39,79.38,77.17,61.9,57.48,64.36,65.2
CUST_4983,98.16,93.99,106.21,91.19,92.96,94.97,105.58,113.67,109.14,109.44,94.14,110.5
CUST_4984,94.4,92.54,68.67,79.37,85.38,71.52,83.49,89.06,76.94,86.03,92.16,65.75
CUST_4985,76.85,59.09,68.66,80.46,69.28,74.55,84.15,83.62,73.17,71.03,80.91,56.71
CUST_4986,90.3,76.78,97.6,101.05,93.05,78.42,100.08,98.47,85.37,104.79,102.18,95.15
CUST_4987,28.15,26.0,44.04,48.58,36.51,48.88,34.57,43.77,30.19,35.44,41.74,29.95
CUST_4988,123.49,108.31,96.28,98.01,116.23,116.02,112.4,101.23,113.65,123.28,104.81,106.21
CUST_4989,67.47,93.16,88.48,63.39,85.0,71.48,68.57,63.94,88.03,68.17,77.55,89.3
CUST_4990,88.61,83.15,108.87,109.45,97.24,87.04,97.18,98.67,90.77,106.46,97.67,86.63
CUST_4991,108.58,80.36,106.3,79.81,87.93,97.74,96.75,80.29,100.97,81.67,101.06,87.09
CUST_4992,64.9,58.0,65.86,60.49,54.92,74.45,60.67,73.65,51.63,66.15,62.36,65.52
CUST_4993,68.24,84.87,68.68,64.53,66.99,90.68,68.58,78.89,80.03,82.83,77.7,79.51
CUST_4994,72.42,79.27,95.2,80.22,90.69,86.01,80.68,83.7,71.78,71.32,88.55,70.07
CUST_4995,119.34,119.6,113.88,119.36,107.93,99.2,106.06,116.22,104.46,105.39,126.83,106.75
CUST_4996,135.35,127.35,113.15,113.69,117.36,120.55,127.56,111.42,108.24,117.07,111.94,129.7
CUST_4997,82.81,102.73,92.02,105.03,101.27,109.95,90.01,87.4,90.58,107.98,94.65,104.59
CUST_4998,120.27,96.91,122.56,118.74,107.59,122.43,110.11,99.13,111.99,122.04,112.64,99.29
CUST_4999,43.9,52.42,67.83,51.4,42.48,66.25,45.57,58.27,69.33,58.77,66.12,68.55
CUST_5000,74.92,74.0,64.19,54.35,61.7,64.56,74.87,53.98,78.25,81.51,74.73,53.31
CUST_5001,64.5,66.16,91.15,73.01,64.97,79.06,92.69,62.92,65.46,89.97,80.55,84.71
CUST_5002,95.44,77.09,92.97,87.46,93.2,91.06,89.26,85.08,89.41,89.08,93.29,85.74
CUST_5003,32.33,41.65,48.94,39.5,50.38,47.84,49.98,48.23,44.89,53.1,44.13,40.7
CUST_5004,76.57,96.01,77.89,101.47,87.1,94.9,93.92,79.92,76.36,97.95,89.3,82.92
CUST_5005,112.41,84.13,97.16,102.67,85.45,96.75,100.66,108.06,85.11,83.81,87.15,93.12
CUST_5006,72.21,57.25,86.45,73.98,75.49,66.89,79.87,65.05,76.52,80.39,70.47,58.01
CUST_5007,90.86,70.68,99.98,96.38,75.68,88.2,91.3,80.28,89.73,75.49,97.76,95.7
CUST_5008,77.81,87.96,76.21,92.56,102.23,81.38,79.08,105.73,78.1,84.16,77.14,85.95
CUST_5009,95.05,102.47,97.11,102.14,77.59,93.96,82.7,88.21,89.57,73.79,85.98,85.56
CUST_5010,96.06,93.83,94.96,96.48,102.43,94.81,96.07,109.86,116.32,110.45,107.75,106.55
CUST_5011,105.45,81.77,89.71,83.07,92.16,90.85,86.3,97.51,104.28,87.87,99.17,89.04
CUST_5012,35.86,36.81,51.74,55.48,53.44,36.95,52.17,50.54,55.79,41.88,45.3,53.75
CUST_5013,69.64,93.42,92.61,87.43,71.78,94.94,80.04,91.77,80.49,97.83,89.81,97.86
CUST_5014,93.45,75.81,84.27,97.05,86.73,74.44,81.66,99.59,102.99,100.54,74.93,85.04
CUST_5015,43.77,29.96,46.48,37.03,49.49,41.47,54.31,38.11,57.08,55.32,48.0,48.29
CUST_5016,45.42,50.43,53.14,52.61,57.79,42.31,65.62,50.2,40.61,57.69,53.33,44.6
CUST_5017,45.6,42.83,37.65,46.58,56.32,64.77,37.39,56.45,40.56,48.28,40.81,61.65
CUST_5018,91.36,96.77,98.74,78.36,98.15,74.84,72.94,76.15,91.55,72.84,96.47,101.64
